"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"10737",5760,"Another preventable death due to gun violence just occurred in New York. #POTUS, it’s time to do something about th… https://t.co/jqYu7WNdYs",FALSE,0,NA,"2018-03-15 07:21:09",TRUE,NA,974183705433530368,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","alv816",0,FALSE,FALSE,NA,NA
"10738",5761,"@KingJames You are the role model for this kid who walked alone at his school in North Carolina against Gun Violenc… https://t.co/dRbJLwMeQl",FALSE,1,"KingJames","2018-03-15 07:21:03",TRUE,NA,974183679617576960,23083404,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Montreal_Cane",1,FALSE,FALSE,NA,NA
"10739",5762,"By chance stumbled onto this great @sunkilmoontwit which focuses on gun crime, violence &amp; a call for… https://t.co/kVpVxBDw3I",FALSE,0,NA,"2018-03-15 07:21:02",TRUE,NA,974183677461594112,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImTheoMarshall",0,FALSE,FALSE,NA,NA
"10740",5763,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/eNbQQCmmbc",FALSE,0,NA,"2018-03-15 07:20:57",TRUE,NA,974183653470326784,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","rush_fanatic",0,FALSE,FALSE,NA,NA
"10741",5764,"Here's How Some Schools Punished Students For Walking Out To Protest Gun Violence https://t.co/bNPbUp3tfC",FALSE,0,NA,"2018-03-15 07:20:52",FALSE,NA,974183635044786176,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","tshewang",0,FALSE,FALSE,NA,NA
"10742",5765,"#ENOUGH' - U.S. student walkout sends message on gun violence https://t.co/xClluYQgb3",FALSE,0,NA,"2018-03-15 07:20:52",FALSE,NA,974183632238796800,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vastuullisuus",0,FALSE,FALSE,NA,NA
"10743",5766,"Another preventable death due to gun violence just occurred in New York. #POTUS, it’s time to do something about th… https://t.co/slVbwwe9mf",FALSE,0,NA,"2018-03-15 07:20:49",TRUE,NA,974183621463625728,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","PoorIrish16",0,FALSE,FALSE,NA,NA
"10744",5767,"Teach Plus States Its Position on Gun Violence and School Safety https://t.co/WmV5s9x7z7 https://t.co/u1UUx3klF5",FALSE,0,NA,"2018-03-15 07:20:41",FALSE,NA,974183588177633280,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","paperurl",0,FALSE,FALSE,NA,NA
"10745",5768,"Yesterday, 20 Americans lost their lives due to preventable gun violence. #POTUS, put an end to the bloodshed.… https://t.co/yZ8WUxKC9W",FALSE,0,NA,"2018-03-15 07:20:37",TRUE,NA,974183569735258112,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","CheeseMacDeluxe",0,FALSE,FALSE,NA,NA
"10746",5769,"Matt Post's POWERFUL Speech At D.C. Gun Violence Protest https://t.co/JbehpqTrn5 via @YouTube",FALSE,0,NA,"2018-03-15 07:20:28",FALSE,NA,974183532036751360,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","akonai958",0,FALSE,FALSE,NA,NA
"10747",5770,"Barron Trump’s school signs open letter asking his dad to act on gun violence, oppose arming teachers https://t.co/8yAJPfaKmz",FALSE,2,NA,"2018-03-15 07:20:18",FALSE,NA,974183491180158976,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DJGrothe",1,FALSE,FALSE,NA,NA
"10748",5771,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/hmRdRSIaxh",FALSE,0,NA,"2018-03-15 07:20:17",TRUE,NA,974183485492604928,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","scarlsun",0,FALSE,FALSE,NA,NA
"10749",5772,"Barron Trump’s school signs open letter asking his dad to act on gun violence, oppose arming teachers https://t.co/sLwYZ4EEVB #GunControlNow",FALSE,0,NA,"2018-03-15 07:20:16",FALSE,NA,974183481906552832,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TaraSkurtu",0,FALSE,FALSE,NA,NA
"10750",5773,"'Enough': US students come together in spectacular walkout to end gun violence https://t.co/ISuNZfIH1a

Because eve… https://t.co/0E8yventKB",FALSE,1,NA,"2018-03-15 07:20:12",TRUE,NA,974183466639138816,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GemiaJonscher",1,FALSE,FALSE,NA,NA
"10751",5774,"I was inspired by every courageous WHHS student who walked out w/ me to listen to other speakers &amp; myself talk abou… https://t.co/9UC2mO5Dvl",FALSE,0,NA,"2018-03-15 07:20:11",TRUE,NA,974183464097345536,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laneecassidy1",0,FALSE,FALSE,NA,NA
"10752",5775,"A person from New York was just killed in a preventable gun violence incident. #POTUS, please use your influence to… https://t.co/R9VzfyJzf2",FALSE,0,NA,"2018-03-15 07:20:09",TRUE,NA,974183454186332160,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","DonnaSchlemmer",0,FALSE,FALSE,NA,NA
"10753",5776,"Thousands?  Hundreds, maybe. ""Students nationwide walk out in 'massive' [Naught!] protest over violence ~ @Hawkings… https://t.co/gdanJUd4CI",FALSE,0,NA,"2018-03-15 07:20:06",TRUE,NA,974183440026234880,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jgillmartin",0,FALSE,FALSE,NA,NA
"10754",5777,"'#ENOUGH': US students stage walkout against gun violence https://t.co/Fo3IJUU918 https://t.co/k95cgG8JFC",FALSE,8,NA,"2018-03-15 07:20:04",FALSE,NA,974183433948876800,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TimesLIVE",1,FALSE,FALSE,NA,NA
"10755",5778,"(CNN)Thousands of students across the United States walked out of class Wednesday to demand stricter gun laws in a… https://t.co/yhGATOxU3h",FALSE,1,NA,"2018-03-15 07:20:03",TRUE,NA,974183430463410176,NA,"<a href=""http://twuffer.com"" rel=""nofollow"">Twuffer</a>","rockmorerecords",7,FALSE,FALSE,NA,NA
"10756",5779,"Matt Post's POWERFUL Speech At D.C. Gun Violence Protest https://t.co/BAd0WQlBca via @YouTube",FALSE,0,NA,"2018-03-15 07:19:59",FALSE,NA,974183412050333696,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msalanie",0,FALSE,FALSE,NA,NA
"10757",5780,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/PVfmMHIvUx",FALSE,0,NA,"2018-03-15 07:19:56",TRUE,NA,974183400746647552,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","irishlassyred",1,FALSE,FALSE,NA,NA
"10758",5781,"A person from New York was just killed in a preventable gun violence incident. #POTUS, please use your influence to… https://t.co/7tFNSWrFKo",FALSE,0,NA,"2018-03-15 07:19:49",TRUE,NA,974183370371551232,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","CharlieAdv",0,FALSE,FALSE,NA,NA
"10759",5782,"Students Across US Walk Out of Classes to Demand Action on Gun Violence - https://t.co/UlpEX1bYmY https://t.co/sX8AdQLbIz",FALSE,0,NA,"2018-03-15 07:19:43",FALSE,NA,974183343498526720,NA,"<a href=""http://www.royalnews24.com/"" rel=""nofollow"">Royal News 24</a>","RoyalNews24",0,FALSE,FALSE,NA,NA
"10760",5783,"Yesterday, 20 Americans lost their lives due to preventable gun violence. #POTUS, put an end to the bloodshed.… https://t.co/mBe209uD1y",FALSE,17,NA,"2018-03-15 07:19:36",TRUE,NA,974183316298575872,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","BanditRandom",8,FALSE,FALSE,NA,NA
"10761",5784,"I see it as domestic violence by a man USING a gun. Guns can't be violent. Guns cannot DO anything. They need someo… https://t.co/wZAbXtX1lt",FALSE,0,NA,"2018-03-15 07:19:24",TRUE,NA,974183265362997248,NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","CarissaPavlica",0,FALSE,FALSE,NA,NA
"10762",5785,"@cheechablunt @Nickelodeon If every channel went off the for just one minute for every person who is killed by gun… https://t.co/ebT4GF0nGY",FALSE,0,"cheechablunt","2018-03-15 07:19:22",TRUE,973925659855728640,974183257528037376,776644521845063680,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lbeckman",0,FALSE,FALSE,NA,NA
"10763",5786,"Yesterday, 20 Americans lost their lives due to preventable gun violence. #POTUS, put an end to the bloodshed.… https://t.co/EotFxLqRuk",FALSE,0,NA,"2018-03-15 07:19:16",TRUE,NA,974183231825293312,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","edgynewyorker",0,FALSE,FALSE,NA,NA
"10764",5787,"@RuthieConnell Sad... 11 years old and protesting against gun violence in schools.

I was playing Pac-Man at her ag… https://t.co/Ut8fHJlSGp",FALSE,0,"RuthieConnell","2018-03-15 07:19:04",TRUE,974126693328740352,974183181040562176,116838461,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pixbyjenn",0,FALSE,FALSE,NA,NA
"10765",5788,"Aw, her kids missed 17 minutes of their tv show? How many kids have lost their lives to gun violence??? How many pa… https://t.co/rIfW2exkMM",FALSE,0,NA,"2018-03-15 07:19:00",TRUE,NA,974183166234759168,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JennFetch",0,FALSE,FALSE,NA,NA
"10766",5789,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/Xx4H6A9Lir",FALSE,2,NA,"2018-03-15 07:18:56",TRUE,NA,974183147746324480,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","Resist4HOPE",1,FALSE,FALSE,NA,NA
"10767",5790,"@Jarhead235 @martinspeed @realDonaldTrump Just look at most of the world, where there are very strict gunlaws, and… https://t.co/4QecSc26Ua",FALSE,0,"Jarhead235","2018-03-15 07:18:52",TRUE,974182005670850560,974183129345863680,52319352,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BenVanPuyenbroe",0,FALSE,FALSE,NA,NA
"10768",5791,"@lauren_ten Is there an app for that? I wanna give every legislator who's pro-NRA a piece of my mind every time an… https://t.co/HTyF15Gld8",FALSE,0,"lauren_ten","2018-03-15 07:18:50",TRUE,974169057883803648,974183121137487872,3011947880,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ladyaiam",0,FALSE,FALSE,NA,NA
"10769",5792,"If you say things like “all lives matter” but don’t support kids peacefully protesting gun violence, go fuck ya self.",FALSE,0,NA,"2018-03-15 07:18:45",FALSE,NA,974183099545407488,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nfornathan",0,FALSE,FALSE,NA,NA
"10770",5793,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/ALD5lLpeyP",FALSE,0,NA,"2018-03-15 07:18:36",TRUE,NA,974183064292163584,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","TatumMac3",0,FALSE,FALSE,NA,NA
"10771",5794,"A person from New York was just killed in a preventable gun violence incident. #POTUS, please use your influence to… https://t.co/gZFjTJXvxQ",FALSE,0,NA,"2018-03-15 07:18:29",TRUE,NA,974183035565420544,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","harpo987",0,FALSE,FALSE,NA,NA
"10772",5795,"These photos show the strength of students as they protest gun violence https://t.co/S26rDdZzCW via @HuffPostPol",FALSE,0,NA,"2018-03-15 07:18:16",FALSE,NA,974182981618331648,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ellaquinnauthor",0,FALSE,FALSE,NA,NA
"10773",5796,"Yesterday, 20 Americans lost their lives due to preventable gun violence. #POTUS, put an end to the bloodshed.… https://t.co/1L1KOn63jp",FALSE,0,NA,"2018-03-15 07:18:16",TRUE,NA,974182979839971328,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","BalticBrit",0,FALSE,FALSE,NA,NA
"10774",5797,"change brought about by children against gun violence and survivors against the me too campaign because they spark… https://t.co/C1fBOqy0ne",FALSE,0,"keahnuu","2018-03-15 07:18:15",TRUE,974182974823464960,974182977042354176,236491664,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keahnuu",0,FALSE,FALSE,NA,NA
"10775",5798,"sexual harrassment and assault (it shouldn’t be criticised though), and no one criticised the gun violence debate f… https://t.co/zHB3Inlfwc",FALSE,0,"keahnuu","2018-03-15 07:18:14",TRUE,974182961674321920,974182972357332992,236491664,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keahnuu",0,FALSE,FALSE,NA,NA
"10776",5799,"black people don’t suit your idea of survivors. that’s why black lives matter is too political. that’s why the rece… https://t.co/7ov8OCsTso",FALSE,0,"keahnuu","2018-03-15 07:18:10",TRUE,974182952501436416,974182955584249856,236491664,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keahnuu",0,FALSE,FALSE,NA,NA
"10777",5800,"Students Share How Gun Violence Has Impacted Their Lives: an Audio and Visual Story - EdSurge #lives https://t.co/9FrzRZ7Fp7",FALSE,0,NA,"2018-03-15 07:18:07",FALSE,NA,974182940941979648,NA,"<a href=""http://dragplus.com"" rel=""nofollow"">DragPlus</a>","audio__agent",0,FALSE,FALSE,NA,NA
"10778",5801,"#BusinessPlanCity Students stage nationwide walkouts to protest gun violence https://t.co/n7T9NTqNa7… https://t.co/fnBn0XGYvb",FALSE,0,NA,"2018-03-15 07:18:04",TRUE,NA,974182931039055872,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","WealthManual",0,FALSE,FALSE,NA,NA
"10779",5802,"National School Walkout: Thousands Protest Against Gun Violence Across the U.S. https://t.co/YqW1YIeSSs",FALSE,0,NA,"2018-03-15 07:18:04",FALSE,NA,974182930833596416,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","worldnews134",0,FALSE,FALSE,NA,NA
"10780",5803,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/srx43zKobB",FALSE,0,NA,"2018-03-15 07:17:56",TRUE,NA,974182894104186880,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","alt_tiny45",0,FALSE,FALSE,NA,NA
"10781",5804,"not just in birmingham (where all of these things have happened in the last four weeks), or in memphis where i live… https://t.co/y13lEaa4Bc",FALSE,1,"allyourproblems","2018-03-15 07:17:54",TRUE,974182543229702144,974182887120662528,17325362,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allyourproblems",0,FALSE,FALSE,NA,NA
"10782",5805,"'Enough': US students come together in spectacular walkout to end gun violence https://t.co/5SPfKMa9tT",FALSE,0,NA,"2018-03-15 07:17:52",FALSE,NA,974182877746298880,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sqhunt11",0,FALSE,FALSE,NA,NA
"10783",5806,"@SnoopDogg End gun violence in your songs first <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> have you heard of hypocrisy @SnoopDogg ?",FALSE,0,"SnoopDogg","2018-03-15 07:17:50",FALSE,974152569101537280,974182870800650240,3004231,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janicile9",0,FALSE,FALSE,NA,NA
"10784",5807,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/kC7WiEMgh1",FALSE,0,NA,"2018-03-15 07:17:36",TRUE,NA,974182810083786752,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","FrisbeeGarden",0,FALSE,FALSE,NA,NA
"10785",5808,"New story on NPR: Sister Of Charleston Shooter Dylann Roof Arrested After Menacing Social Media Post… https://t.co/q7K7I3WLtG",FALSE,0,NA,"2018-03-15 07:17:26",TRUE,NA,974182770133094400,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SwayzeJp",0,FALSE,FALSE,NA,NA
"10786",5809,"The Most Striking Images From the National School Walkout Against Gun Violence https://t.co/TvZ9ezffhF #celebrity",FALSE,0,NA,"2018-03-15 07:17:20",FALSE,NA,974182744946331648,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","elecebrity",1,FALSE,FALSE,NA,NA
"10787",5810,"@annamarieyl @rachelheldevans There was no gun violence until bullying got worse.... all those shootings and suicid… https://t.co/w7x6LElPPh",FALSE,0,"annamarieyl","2018-03-15 07:17:18",TRUE,974057908030857216,974182738369499136,6639002,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JenLBristol",0,FALSE,FALSE,NA,NA
"10788",5811,"Yesterday, 20 Americans lost their lives due to preventable gun violence. #POTUS, put an end to the bloodshed.… https://t.co/fZO4JJTx9m",FALSE,0,NA,"2018-03-15 07:17:16",TRUE,NA,974182726113873920,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","Keymail21",0,FALSE,FALSE,NA,NA
"10789",5812,"Gun Violence on the Rise in Scandinavian Utopia of Sweden https://t.co/pQk638XKt3",FALSE,0,NA,"2018-03-15 07:17:03",FALSE,NA,974182674947559424,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","LVLighthouse",0,FALSE,FALSE,NA,NA
"10790",5813,"In the past 24 hours, 20 Americans were killed due to preventable gun violence. #POTUS, it’s time to do something a… https://t.co/JkKFdA5mEH",FALSE,2,NA,"2018-03-15 07:16:56",TRUE,NA,974182642366238720,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","An_Angry_Birdee",2,FALSE,FALSE,NA,NA
"10791",5814,"@mjd_america @R_Money90 @hotfunkytown @FoxNews @Eminem @NRA And perfect example of how violence and stupid deaths h… https://t.co/y3RLqXRyK6",FALSE,0,"Jojeification","2018-03-15 07:16:37",TRUE,974181221931634688,974182564125691904,900168022870155264,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jojeification",0,FALSE,FALSE,NA,NA
"10792",5815,"Yesterday, 20 Americans lost their lives due to preventable gun violence. #POTUS, put an end to the bloodshed.… https://t.co/gRdFwojRjf",FALSE,0,NA,"2018-03-15 07:16:35",TRUE,NA,974182556412403712,NA,"<a href=""https://backfiretrump.com"" rel=""nofollow"">Backfire</a>","anne_i_am_",0,FALSE,FALSE,NA,NA
"10793",5816,"'Enough': US students come together in spectacular walkout to end gun violence

https://t.co/E5AL0PrSyw",FALSE,0,NA,"2018-03-15 07:16:32",FALSE,NA,974182545653936128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ks_1968",2,FALSE,FALSE,NA,NA
